question_id,statement,human_labels,alternative_label,lean4_status,models_supporting_alternative_label,supporting_model_count
112,"But as the pathbreaking work by Rosamond Naylor and David Battisti has shown , the tropics are already too hot to efficiently grow grain , and those places where grain is produced today are already at optimal growing temperature — which means even a small warming will push them down the slope of declining productivity .",faulty generalization,false causality,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-chat-v3.1; deepseek/deepseek-r1; gemini-flash-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,11
112,"But as the pathbreaking work by Rosamond Naylor and David Battisti has shown , the tropics are already too hot to efficiently grow grain , and those places where grain is produced today are already at optimal growing temperature — which means even a small warming will push them down the slope of declining productivity .",faulty generalization,false dilemma,lean_pass,gemini-pro-thinking; moonshotai/kimi-k2-thinking; x-ai_grok-4-fast,3
113,"The analysis , published by the Breakthrough National Centre for Climate Restoration , a think-tank in Melbourne , Australia , describes climate change as “ a near- to mid-term existential threat to human civilization ” and sets out a plausible scenario of where business-as-usual could lead over the next 30 years .",faulty generalization,appeal to emotion,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-chat-v3.1; deepseek/deepseek-r1; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; qwen/qwen3-235b-a22b-thinking-2507; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,12
113,"The analysis , published by the Breakthrough National Centre for Climate Restoration , a think-tank in Melbourne , Australia , describes climate change as “ a near- to mid-term existential threat to human civilization ” and sets out a plausible scenario of where business-as-usual could lead over the next 30 years .",faulty generalization,fallacy of credibility,lean_pass,anthropic/claude-sonnet-4.5,1
113,"The analysis , published by the Breakthrough National Centre for Climate Restoration , a think-tank in Melbourne , Australia , describes climate change as “ a near- to mid-term existential threat to human civilization ” and sets out a plausible scenario of where business-as-usual could lead over the next 30 years .",faulty generalization,fallacy of extension,lean_pass,qwen_qwen3-235b-a22b-2507,1
113,"The analysis , published by the Breakthrough National Centre for Climate Restoration , a think-tank in Melbourne , Australia , describes climate change as “ a near- to mid-term existential threat to human civilization ” and sets out a plausible scenario of where business-as-usual could lead over the next 30 years .",faulty generalization,fallacy of relevance,lean_pass,moonshotai/kimi-k2-thinking,1
113,"The analysis , published by the Breakthrough National Centre for Climate Restoration , a think-tank in Melbourne , Australia , describes climate change as “ a near- to mid-term existential threat to human civilization ” and sets out a plausible scenario of where business-as-usual could lead over the next 30 years .",faulty generalization,false causality,lean_pass,deepseek/deepseek-chat-v3.1; openai/gpt-5; qwen/qwen3-235b-a22b-thinking-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,5
113,"The analysis , published by the Breakthrough National Centre for Climate Restoration , a think-tank in Melbourne , Australia , describes climate change as “ a near- to mid-term existential threat to human civilization ” and sets out a plausible scenario of where business-as-usual could lead over the next 30 years .",faulty generalization,false dilemma,lean_pass,gemini-pro-thinking,1
115,"Two years ago , a polar bear made it to the Summit Station , which was unusual since polar bears live in coastal regions where they can easily find food .",faulty generalization,appeal to emotion,lean_pass,gemini-pro-thinking; moonshotai/kimi-k2-thinking,2
115,"Two years ago , a polar bear made it to the Summit Station , which was unusual since polar bears live in coastal regions where they can easily find food .",faulty generalization,fallacy of logic,lean_pass,gemini-flash-thinking,1
115,"Two years ago , a polar bear made it to the Summit Station , which was unusual since polar bears live in coastal regions where they can easily find food .",faulty generalization,false causality,lean_pass,gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-oss-120b; qwen_qwen3-235b-a22b-2507; x-ai_grok-4-fast,7
116,"He found convincing evidence that climate change was not leading to higher rates of weather-related damages worldwide , once you correct for increasing population and wealth .",faulty generalization,appeal to emotion,lean_pass,qwen/qwen3-235b-a22b-thinking-2507,1
116,"He found convincing evidence that climate change was not leading to higher rates of weather-related damages worldwide , once you correct for increasing population and wealth .",faulty generalization,equivocation,lean_pass,gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-5,3
116,"He found convincing evidence that climate change was not leading to higher rates of weather-related damages worldwide , once you correct for increasing population and wealth .",faulty generalization,fallacy of credibility,lean_pass,x-ai_grok-4-fast,1
116,"He found convincing evidence that climate change was not leading to higher rates of weather-related damages worldwide , once you correct for increasing population and wealth .",faulty generalization,fallacy of logic,lean_pass,gemini-flash-thinking,1
116,"He found convincing evidence that climate change was not leading to higher rates of weather-related damages worldwide , once you correct for increasing population and wealth .",faulty generalization,false causality,lean_pass,deepseek/deepseek-r1; gemini-flash-non; gemini-flash-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,10
116,"He found convincing evidence that climate change was not leading to higher rates of weather-related damages worldwide , once you correct for increasing population and wealth .",faulty generalization,false dilemma,lean_pass,gemini-pro-thinking,1
116,"He found convincing evidence that climate change was not leading to higher rates of weather-related damages worldwide , once you correct for increasing population and wealth .",faulty generalization,intentional,lean_pass,anthropic/claude-sonnet-4.5; gemini-pro-thinking,2
117,"All in all , it ’ s bad news for Florida ’ s near-future , which is set to be underwater faster than anyone has previously estimated .",appeal to emotion; faulty generalization,fallacy of extension,lean_pass,qwen_qwen3-235b-a22b-2507,1
117,"All in all , it ’ s bad news for Florida ’ s near-future , which is set to be underwater faster than anyone has previously estimated .",appeal to emotion; faulty generalization,fallacy of relevance,lean_pass,openai/gpt-5,1
117,"All in all , it ’ s bad news for Florida ’ s near-future , which is set to be underwater faster than anyone has previously estimated .",appeal to emotion; faulty generalization,false causality,lean_pass,gemini-flash-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; qwen_qwen3-235b-a22b-2507; x-ai_grok-4-fast,5
118,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .",intentional,equivocation,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-chat-v3.1; gemini-flash-thinking; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b,9
118,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .",intentional,fallacy of extension,lean_pass,gemini-pro-thinking,1
118,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .",intentional,fallacy of logic,lean_pass,gemini-flash-non; gemini-pro-thinking; openai/gpt-5,3
118,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .",intentional,fallacy of relevance,lean_pass,gemini-pro-non; moonshotai/kimi-k2-thinking; qwen_qwen3-235b-a22b-2507,3
118,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .",intentional,false causality,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-chat-v3.1; gemini-flash-non; gemini-flash-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; openai/gpt-oss-120b; qwen/qwen3-235b-a22b-thinking-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,11
118,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .",intentional,false dilemma,lean_pass,x-ai_grok-4-fast,1
118,"Severe storms , floods and agricultural losses may cost a great deal of money , but such extreme weather events – and their resulting costs – are dramatically declining as the Earth modestly warms . Accordingly , EDF ’ s asserted economic costs are actually economic benefits .",intentional,faulty generalization,lean_pass,anthropic/claude-sonnet-4.5; gemini-flash-thinking; openai/gpt-4o-2024-11-20; openai/gpt-oss-120b; qwen/qwen3-235b-a22b-thinking-2507; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,8
119,Scientists are also expecting a “ huge reduction ” in solar activity for 33 years between 2020 and 2053 that will cause thermometers to crash .,intentional,appeal to emotion,lean_pass,anthropic/claude-sonnet-4.5; gemini-flash-thinking; gemini-pro-non; gemini-pro-thinking; moonshotai/kimi-k2-thinking; openai/gpt-5; x-ai_grok-4-fast,7
119,Scientists are also expecting a “ huge reduction ” in solar activity for 33 years between 2020 and 2053 that will cause thermometers to crash .,intentional,equivocation,lean_pass,deepseek/deepseek-r1; openai/gpt-5,2
119,Scientists are also expecting a “ huge reduction ” in solar activity for 33 years between 2020 and 2053 that will cause thermometers to crash .,intentional,fallacy of logic,lean_pass,qwen_qwen3-235b-a22b-2507,1
119,Scientists are also expecting a “ huge reduction ” in solar activity for 33 years between 2020 and 2053 that will cause thermometers to crash .,intentional,false causality,lean_pass,anthropic/claude-sonnet-4.5; deepseek/deepseek-chat-v3.1; deepseek/deepseek-r1; gemini-flash-non; gemini-flash-thinking; moonshotai/kimi-k2-thinking; openai/gpt-4o-2024-11-20; openai/gpt-5; qwen_qwen3-235b-a22b-2507; x-ai/grok-4-fast-thinking; x-ai_grok-4-fast,11
119,Scientists are also expecting a “ huge reduction ” in solar activity for 33 years between 2020 and 2053 that will cause thermometers to crash .,intentional,faulty generalization,lean_pass,deepseek/deepseek-chat-v3.1; gemini-pro-non; openai/gpt-4o-2024-11-20; qwen_qwen3-235b-a22b-2507; x-ai_grok-4-fast,5
120,Ever since December temperatures in the Arctic have consistently been lower than minus 20 C.,intentional,equivocation,lean_pass,moonshotai/kimi-k2-thinking,1
